year,state,crime_type,count,count_per_capita
1979,Maryland,Robbery,13740,0.003311641359363702
1979,Maryland,Aggravated Assault,17225,0.004151602795854423
1979,Maryland,Property Crime,228159,0.05499132321041215
1979,Maryland,Burglary,62630,0.01509520366353338
1979,Maryland,Larceny,145297,0.03501976379850567
1979,Maryland,Motor Vehicle Theft,20232,0.004876355748373102
1979,Maine,Violent Crime,2221,0.00202461257976299
1979,Maine,Homicide,31,2.8258887876025526e-05
1979,Maine,Rape,131,0.00011941659070191431
1979,Maine,Robbery,349,0.00031814038286235186
1979,Maine,Aggravated Assault,1710,0.0015587967183226983
1979,Maine,Property Crime,45030,0.04104831358249772
1979,Maine,Burglary,12592,0.011478577939835916
1979,Maine,Larceny,29828,0.02719051959890611
1979,Maine,Motor Vehicle Theft,2610,0.0023792160437556974
1979,Michigan,Violent Crime,56558,0.006142267593397046
1979,Michigan,Homicide,834,9.057341442224153e-05
1979,Michigan,Rape,4100,0.000445264986967854
1979,Michigan,Robbery,20218,0.0021956993918331885
1979,Michigan,Aggravated Assault,31406,0.003410729800173762
1979,Michigan,Property Crime,509457,0.05532764986967854
1979,Michigan,Burglary,138806,0.015074500434404866
1979,Michigan,Larceny,315211,0.03423229800173762
1979,Michigan,Motor Vehicle Theft,55440,0.006020851433536056
1979,Minnesota,Violent Crime,8973,0.002210098522167488
1979,Minnesota,Homicide,93,2.2906403940886698e-05
1979,Minnesota,Rape,871,0.0002145320197044335
1979,Minnesota,Robbery,3754,0.0009246305418719212
1979,Minnesota,Aggravated Assault,4255,0.0010480295566502463
1979,Minnesota,Property Crime,169376,0.041718226600985224
1979,Minnesota,Burglary,45183,0.011128817733990147
1979,Minnesota,Larceny,110827,0.02729729064039409
1979,Minnesota,Motor Vehicle Theft,13366,0.003292118226600985
1979,Missouri,Violent Crime,25662,0.005271569433032046
1979,Missouri,Homicide,543,0.00011154478225143796
1979,Missouri,Rape,1638,0.00033648315529991783
1979,Missouri,Robbery,10267,0.0021090797041906327
1979,Missouri,Aggravated Assault,13214,0.0027144617912900574
1979,Missouri,Property Crime,214809,0.04412674609695974
1979,Missouri,Burglary,70423,0.014466516023007395
1979,Missouri,Larceny,124398,0.025554231717337717
1979,Missouri,Motor Vehicle Theft,19988,0.004105998356614626
1979,Mississippi,Violent Crime,7786,0.0032360764754779717
1979,Mississippi,Homicide,302,0.00012551953449709062
1979,Mississippi,Rape,523,0.0002173732335827099
1979,Mississippi,Robbery,1702,0.0007073981712385702
1979,Mississippi,Aggravated Assault,5259,0.002185785536159601
1979,Mississippi,Property Crime,63447,0.026370324189526183
1979,Mississippi,Burglary,23428,0.009737323358270988
1979,Mississippi,Larceny,36006,0.01496508728179551
1979,Mississippi,Motor Vehicle Theft,4013,0.0016679135494596842
1979,Montana,Violent Crime,1762,0.0022417302798982187
1979,Montana,Homicide,33,4.198473282442748e-05
1979,Montana,Rape,162,0.00020610687022900762
1979,Montana,Robbery,260,0.0003307888040712468
1979,Montana,Aggravated Assault,1307,0.001662849872773537
1979,Montana,Property Crime,33298,0.04236386768447837
1979,Montana,Burglary,6314,0.008033078880407125
1979,Montana,Larceny,24537,0.031217557251908397
1979,Montana,Motor Vehicle Theft,2447,0.00311323155216285
1979,North Carolina,Violent Crime,25009,0.0044611130931145205
1979,North Carolina,Homicide,600,0.00010702818408847663
1979,North Carolina,Rape,1137,0.00020281840884766323
1979,North Carolina,Robbery,4327,0.0007718515875847306
1979,North Carolina,Aggravated Assault,18945,0.00337941491259365
1979,North Carolina,Property Crime,220113,0.039263824473778096
1979,North Carolina,Burglary,72687,0.012965929361398502
1979,North Carolina,Larceny,134903,0.024064038530146274
1979,North Carolina,Motor Vehicle Theft,12523,0.0022338565822333212
1979,North Dakota,Violent Crime,403,0.0006133942161339422
1979,North Dakota,Homicide,10,1.5220700152207e-05
1979,North Dakota,Rape,54,8.219178082191781e-05
1979,North Dakota,Robbery,65,9.893455098934551e-05
1979,North Dakota,Aggravated Assault,274,0.0004170471841704718
1979,North Dakota,Property Crime,17703,0.026945205479452054
1979,North Dakota,Burglary,3029,0.004610350076103501
1979,North Dakota,Larceny,13607,0.020710806697108067
1979,North Dakota,Motor Vehicle Theft,1067,0.001624048706240487
1979,Nebraska,Violent Crime,3556,0.0022592121982210928
1979,Nebraska,Homicide,65,4.129606099110546e-05
1979,Nebraska,Rape,338,0.0002147395171537484
1979,Nebraska,Robbery,1157,0.0007350698856416773
1979,Nebraska,Aggravated Assault,1996,0.0012681067344345615
1979,Nebraska,Property Crime,59295,0.0376715374841169
1979,Nebraska,Burglary,12804,0.008134688691232529
1979,Nebraska,Larceny,42195,0.026807496823379923
1979,Nebraska,Motor Vehicle Theft,4296,0.0027293519695044473
1979,New Hampshire,Violent Crime,1241,0.001399098083427283
1979,New Hampshire,Homicide,21,2.367531003382187e-05
1979,New Hampshire,Rape,152,0.0001713641488162345
1979,New Hampshire,Robbery,254,0.000286358511837655
1979,New Hampshire,Aggravated Assault,814,0.0009177001127395716
1979,New Hampshire,Property Crime,39373,0.044388951521984216
1979,New Hampshire,Burglary,10635,0.011989853438556934
1979,New Hampshire,Larceny,25856,0.029149943630214205
1979,New Hampshire,Motor Vehicle Theft,2882,0.003249154453213078
1979,New Jersey,Violent Crime,36747,0.005011865793780688
1979,New Jersey,Homicide,484,6.601200218221494e-05
1979,New Jersey,Rape,2037,0.00027782324058919805
1979,New Jersey,Robbery,18332,0.0025002727768685213
1979,New Jersey,Aggravated Assault,15894,0.002167757774140753
1979,New Jersey,Property Crime,390018,0.05319394435351882
1979,New Jersey,Burglary,117421,0.016014866339334424
1979,New Jersey,Larceny,221552,0.030217130387343152
1979,New Jersey,Motor Vehicle Theft,51045,0.006961947626841244
1979,New Mexico,Violent Crime,7272,0.005859790491539081
1979,New Mexico,Homicide,154,0.0001240934730056406
1979,New Mexico,Rape,582,0.0004689766317485899
1979,New Mexico,Robbery,1502,0.0012103142626913779
1979,New Mexico,Aggravated Assault,5034,0.004056406124093473
1979,New Mexico,Property Crime,64563,0.05202497985495568
1979,New Mexico,Burglary,18385,0.014814665592264303
1979,New Mexico,Larceny,41745,0.03363819500402901
1979,New Mexico,Motor Vehicle Theft,4433,0.003572119258662369
1979,Nevada,Violent Crime,5866,0.008356125356125356
1979,Nevada,Homicide,123,0.00017521367521367522
1979,Nevada,Rape,418,0.0005954415954415955
1979,Nevada,Robbery,2861,0.004075498575498575
1979,Nevada,Aggravated Assault,2464,0.00350997150997151
1979,Nevada,Property Crime,56132,0.07996011396011396
1979,Nevada,Burglary,19799,0.028203703703703703
1979,Nevada,Larceny,31388,0.04471225071225071
1979,Nevada,Motor Vehicle Theft,4945,0.007044159544159544
1979,New York,Violent Crime,161906,0.009173664230268004
1979,New York,Homicide,2092,0.00011853362796759023
1979,New York,Rape,5394,0.00030562638109807923
1979,New York,Robbery,93471,0.0052961074281829
1979,New York,Aggravated Assault,60949,0.0034533967930194345
1979,New York,Property Crime,933234,0.05287744348121707
1979,New York,Burglary,308302,0.017468525128902488
1979,New York,Larceny,500589,0.02836359000509944
1979,New York,Motor Vehicle Theft,124343,0.0070453283472151395
1979,Ohio,Violent Crime,49092,0.004574783337992732
1979,Ohio,Homicide,865,8.060758549995341e-05
1979,Ohio,Rape,3409,0.0003176777560339204
1979,Ohio,Robbery,20909,0.0019484670580560992
1979,Ohio,Aggravated Assault,23909,0.0022280309384027585
1979,Ohio,Property Crime,501389,0.04672341813437704
1979,Ohio,Burglary,138128,0.012871866554841115
1979,Ohio,Larceny,316162,0.02946249184605349
1979,Ohio,Motor Vehicle Theft,47099,0.004389059733482434
1979,Oklahoma,Violent Crime,11719,0.004052213001383126
1979,Oklahoma,Homicide,281,9.716459197786998e-05
1979,Oklahoma,Rape,953,0.00032952973720608574
1979,Oklahoma,Robbery,2966,0.0010255878284923929
1979,Oklahoma,Aggravated Assault,7519,0.0025999308437067775
1979,Oklahoma,Property Crime,124293,0.04297821576763485
1979,Oklahoma,Burglary,42646,0.014746196403872753
1979,Oklahoma,Larceny,69292,0.023959889349930843
1979,Oklahoma,Motor Vehicle Theft,12355,0.004272130013831259
1979,Oregon,Violent Crime,13781,0.005453502176493866
1979,Oregon,Homicide,107,4.234269885239414e-05
1979,Oregon,Rape,1121,0.000443609022556391
1979,Oregon,Robbery,3299,0.0013055005935892362
1979,Oregon,Aggravated Assault,9254,0.003662049861495845
1979,Oregon,Property Crime,147264,0.05827621685793431
1979,Oregon,Burglary,40682,0.016098931539374754
1979,Oregon,Larceny,96823,0.03831539374752671
1979,Oregon,Motor Vehicle Theft,9759,0.0038618915710328452
1979,Pennsylvania,Violent Crime,39133,0.0033358622453328788
1979,Pennsylvania,Homicide,724,6.171681868553406e-05
1979,Pennsylvania,Rape,2533,0.00021592362117466542
1979,Pennsylvania,Robbery,17855,0.0015220356320859263
1979,Pennsylvania,Aggravated Assault,18021,0.001536186173386753
1979,Pennsylvania,Property Crime,370914,0.03161827636177649
1979,Pennsylvania,Burglary,109668,0.009348563634813742
1979,Pennsylvania,Larceny,215567,0.01837584178671895
1979,Pennsylvania,Motor Vehicle Theft,45679,0.0038938709402437984
1979,Rhode Island,Violent Crime,3485,0.0037513455328310012
1979,Rhode Island,Homicide,30,3.229278794402584e-05
1979,Rhode Island,Rape,141,0.0001517761033369214
1979,Rhode Island,Robbery,1019,0.0010968783638320774
1979,Rhode Island,Aggravated Assault,2295,0.002470398277717976
1979,Rhode Island,Property Crime,50114,0.05394402583423036
1979,Rhode Island,Burglary,14400,0.0155005382131324
1979,Rhode Island,Larceny,28347,0.03051345532831001
1979,Rhode Island,Motor Vehicle Theft,7367,0.007930032292787943
1979,South Carolina,Violent Crime,19889,0.006783424283765348
1979,South Carolina,Homicide,368,0.00012551159618008186
1979,South Carolina,Rape,1006,0.0003431105047748977
1979,South Carolina,Robbery,3156,0.0010763983628922238
1979,South Carolina,Aggravated Assault,15359,0.005238403819918145
1979,South Carolina,Property Crime,128651,0.043878240109140515
1979,South Carolina,Burglary,44160,0.015061391541609823
1979,South Carolina,Larceny,75807,0.025855047748976807
1979,South Carolina,Motor Vehicle Theft,8684,0.002961800818553888
1979,South Dakota,Violent Crime,1096,0.001590711175616836
1979,South Dakota,Homicide,14,2.0319303338171262e-05
1979,South Dakota,Rape,113,0.00016400580551523947
1979,South Dakota,Robbery,140,0.00020319303338171263
1979,South Dakota,Aggravated Assault,829,0.0012031930333817127
1979,South Dakota,Property Crime,19297,0.028007256894049346
1979,South Dakota,Burglary,4316,0.006264150943396226
1979,South Dakota,Larceny,13782,0.020002902757619737
1979,South Dakota,Motor Vehicle Theft,1199,0.0017402031930333817
1979,Tennessee,Violent Crime,18135,0.0041404109589041095
1979,Tennessee,Homicide,430,9.817351598173516e-05
1979,Tennessee,Rape,1511,0.0003449771689497717
1979,Tennessee,Robbery,7277,0.0016614155251141554
1979,Tennessee,Aggravated Assault,8917,0.0020358447488584477
1979,Tennessee,Property Crime,157651,0.03599337899543379
1979,Tennessee,Burglary,56710,0.012947488584474885
1979,Tennessee,Larceny,84850,0.01937214611872146
1979,Tennessee,Motor Vehicle Theft,16091,0.003673744292237443
1979,Texas,Violent Crime,67988,0.0050794172581247665
1979,Texas,Homicide,2235,0.0001669779604034367
1979,Texas,Rape,6043,0.00045147553231228985
1979,Texas,Robbery,25667,0.0019175943220022414
1979,Texas,Aggravated Assault,34043,0.0025433694434067984
1979,Texas,Property Crime,725109,0.05417325364213672
1979,Texas,Burglary,239758,0.01791243929772133
1979,Texas,Larceny,412515,0.030819200597683973
1979,Texas,Motor Vehicle Theft,72836,0.005441613746731416
1979,Utah,Violent Crime,4158,0.003041697147037308
1979,Utah,Homicide,66,4.8280907095830285e-05
1979,Utah,Rape,381,0.0002787125091441112
1979,Utah,Robbery,1062,0.0007768836869056328
1979,Utah,Aggravated Assault,2649,0.0019378200438917338
1979,Utah,Property Crime,70918,0.051878566203365034
1979,Utah,Burglary,16115,0.011788588149231895
1979,Utah,Larceny,50216,0.03673445501097293
1979,Utah,Motor Vehicle Theft,4587,0.003355523043160205
1979,Virginia,Violent Crime,15642,0.003009813353857995
1979,Virginia,Homicide,447,8.601116028477968e-05
1979,Virginia,Rape,1407,0.00027073311525880315
1979,Virginia,Robbery,5799,0.0011158360592649606
1979,Virginia,Aggravated Assault,7989,0.0015372330190494515
1979,Virginia,Property Crime,211014,0.04060304021550895
1979,Virginia,Burglary,56265,0.010826438329805657
1979,Virginia,Larceny,141923,0.027308639599769098
1979,Virginia,Motor Vehicle Theft,12826,0.0024679622859341927
1979,Vermont,Violent Crime,908,0.0018417849898580121
1979,Vermont,Homicide,7,1.4198782961460447e-05
1979,Vermont,Rape,113,0.00022920892494929007
1979,Vermont,Robbery,141,0.0002860040567951318
1979,Vermont,Aggravated Assault,647,0.0013123732251521297
1979,Vermont,Property Crime,25217,0.051150101419878295
1979,Vermont,Burglary,7779,0.0157789046653144
1979,Vermont,Larceny,15776,0.032
1979,Vermont,Motor Vehicle Theft,1662,0.0033711967545638944
1979,Washington,Violent Crime,17064,0.004346408558329088
1979,Washington,Homicide,187,4.763117677024962e-05
1979,Washington,Rape,1821,0.00046383087111563935
1979,Washington,Robbery,4739,0.0012070809984717269
1979,Washington,Aggravated Assault,10317,0.0026278655119714722
1979,Washington,Property Crime,239285,0.06094880285277636
1979,Washington,Burglary,70024,0.017835965359144168
1979,Washington,Larceny,152204,0.0387682119205298
1979,Washington,Motor Vehicle Theft,17057,0.004344625573102394
1979,Wisconsin,Violent Crime,7839,0.0016608050847457627
1979,Wisconsin,Homicide,160,3.389830508474576e-05
1979,Wisconsin,Rape,758,0.00016059322033898306
1979,Wisconsin,Robbery,2857,0.0006052966101694915
1979,Wisconsin,Aggravated Assault,4064,0.0008610169491525424
1979,Wisconsin,Property Crime,199273,0.04221885593220339
1979,Wisconsin,Burglary,44806,0.00949279661016949
1979,Wisconsin,Larceny,141880,0.030059322033898304
1979,Wisconsin,Motor Vehicle Theft,12587,0.0026667372881355933
1979,West Virginia,Violent Crime,3156,0.0016805111821086261
1979,West Virginia,Homicide,128,6.815761448349308e-05
1979,West Virginia,Rape,291,0.0001549520766773163
1979,West Virginia,Robbery,825,0.000439297124600639
1979,West Virginia,Aggravated Assault,1912,0.0010181043663471778
1979,West Virginia,Property Crime,40513,0.02157241746538871
1979,West Virginia,Burglary,11959,0.006367944621938232
1979,West Virginia,Larceny,24755,0.013181576144834931
1979,West Virginia,Motor Vehicle Theft,3799,0.0020228966986155484
1979,Wyoming,Violent Crime,1579,0.003508888888888889
1979,Wyoming,Homicide,41,9.11111111111111e-05
1979,Wyoming,Rape,124,0.0002755555555555556
1979,Wyoming,Robbery,190,0.0004222222222222222
1979,Wyoming,Aggravated Assault,1224,0.00272
1979,Wyoming,Property Crime,20129,0.04473111111111111
1979,Wyoming,Burglary,3887,0.008637777777777777
1979,Wyoming,Larceny,14607,0.03246
1979,Wyoming,Motor Vehicle Theft,1635,0.0036333333333333335
1980,United States Total,Violent Crime,1344520,0.005966382921046505
1980,United States Total,Homicide,23040,0.00010224129243217763
1980,United States Total,Rape,82990,0.0003682727803362162
1980,United States Total,Robbery,565840,0.0025109467408777515
1980,United States Total,Aggravated Assault,672650,0.0029849221074003595
1980,United States Total,Property Crime,12063700,0.053533345465020025
1980,United States Total,Burglary,3795200,0.016841412892300373
1980,United States Total,Larceny,7136900,0.03167039409545176
1980,United States Total,Motor Vehicle Theft,1131700,0.005021982232877406
1980,Alaska,Violent Crime,1919,0.004359956559473988
1980,Alaska,Homicide,39,8.86077674932181e-05
1980,Alaska,Rape,250,0.0005679985095719109
1980,Alaska,Robbery,360,0.0008179178537835517
1980,Alaska,Aggravated Assault,1270,0.0028854324286253074
1980,Alaska,Property Crime,22930,0.05209682329793567
1980,Alaska,Burglary,5545,0.012598206942304983
1980,Alaska,Larceny,14916,0.033889063075098494
1980,Alaska,Motor Vehicle Theft,2469,0.005609553280532192
1980,Alabama,Violent Crime,17320,0.004485343131339237
1980,Alabama,Homicide,509,0.00013181522250875705
1980,Alabama,Rape,1158,0.00029988610543249636
1980,Alabama,Robbery,5102,0.0013212598531231402
1980,Alabama,Aggravated Assault,10551,0.002732381950274844
1980,Alabama,Property Crime,173191,0.044851100592365696
1980,Alabama,Burglary,58952,0.015266740662743113
1980,Alabama,Larceny,102029,0.0264223484034302
1980,Alabama,Motor Vehicle Theft,12210,0.003162011526192384
1980,Arkansas,Violent Crime,7656,0.0033519597099346465
1980,Arkansas,Homicide,210,9.194246853269014e-05
1980,Arkansas,Rape,609,0.00026663315874480144
1980,Arkansas,Robbery,1848,0.0008090937230876733
1980,Arkansas,Aggravated Assault,4989,0.0021842903595694816
1980,Arkansas,Property Crime,79390,0.03475863131814415
1980,Arkansas,Burglary,25559,0.011190274062985844
1980,Arkansas,Larceny,49558,0.02169754693115742
1980,Arkansas,Motor Vehicle Theft,4273,0.001870810324000881
1980,Arizona,Violent Crime,17673,0.006508536446588791
1980,Arizona,Homicide,279,0.00010274892030771644
1980,Arizona,Rape,1227,0.0004518742839339358
1980,Arizona,Robbery,5258,0.0019363936307454231
1980,Arizona,Aggravated Assault,10909,0.004017519611601716
1980,Arizona,Property Crime,204193,0.07519932001574747
1980,Arizona,Burglary,58527,0.021554071895518712
1980,Arizona,Larceny,132814,0.0489121688234733
1980,Arizona,Motor Vehicle Theft,12852,0.004733079296755454
1980,California,Violent Crime,210290,0.008936083777963242
